event_id,origin_time,latitude,longitude,depth_m,station,phase,pick_time,method_id
796c425f-549f-4a56-8470-822958209d58,2020-07-28T19:33:02.390000Z,-77.2941,-100.482231,3130.0,TJTJ,S,2020-07-28T19:33:04.017063Z,modelled
eb23675c-17f7-4e53-8c0e-f365d6784080,2020-07-28T21:04:25.365000Z,-77.293877,-100.48121,3160.0,DEEJ,P,2020-07-28T21:04:26.905947Z,modelled
eb23675c-17f7-4e53-8c0e-f365d6784080,2020-07-28T21:04:25.365000Z,-77.293877,-100.48121,3160.0,TJTJ,S,2020-07-28T21:04:26.992063Z,modelled
e4223c32-6a63-4b63-b8ad-fefa9340d405,2020-07-28T22:07:36.555000Z,-77.293877,-100.48121,3130.0,TJTJ,S,2020-07-28T22:07:38.182063Z,modelled
fcf12d90-85d6-42d8-9a64-5dbefe125323,2020-07-28T23:09:46.485000Z,-77.293877,-100.48121,3140.0,TJTJ,S,2020-07-28T23:09:48.112063Z,modelled
c76dcf21-3372-4858-8c6d-a325a9aeabf0,2020-07-29T00:02:12.940000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T00:02:14.567063Z,modelled
19fc4bf7-0245-4f2f-a582-3bc44990d415,2020-07-29T00:44:34.215000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T00:44:35.842063Z,modelled
0f151787-7c51-47b2-bf11-4de7ff9dedd2,2020-07-29T01:21:16.700000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T01:21:18.327063Z,modelled
bcbbacb7-f989-4333-8bf9-97a1ce3710c3,2020-07-29T02:18:47.105000Z,-77.294325,-100.481217,3140.0,TJTJ,S,2020-07-29T02:18:48.732063Z,modelled
5c3c271a-fb4d-44ff-9314-18d5458b27a0,2020-07-29T03:15:06.850000Z,-77.293877,-100.48121,3150.0,TJTJ,S,2020-07-29T03:15:08.477063Z,modelled
3f827d9f-5324-4648-8e7b-e851e9f5be0b,2020-07-29T04:26:38.730000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T04:26:40.357063Z,modelled
d3de6b01-675c-4d45-bbd6-438fddc1fd1f,2020-07-29T05:35:50.815000Z,-77.293877,-100.48121,3150.0,TJTJ,S,2020-07-29T05:35:52.442063Z,modelled
03423e04-6ec9-4e50-baee-5d55f820bf73,2020-07-29T06:39:31.400000Z,-77.293878,-100.480193,3160.0,TJTJ,S,2020-07-29T06:39:33.027063Z,modelled
6aa0cfc8-7ff3-4456-87bd-ab1e49fb9e0a,2020-07-29T07:22:56.940000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T07:22:58.567063Z,modelled
f7d67190-db97-4892-8ad3-85812543c2a4,2020-07-29T08:20:36.710000Z,-77.2941,-100.482231,3140.0,TJTJ,S,2020-07-29T08:20:38.337063Z,modelled
f40f0cbd-2bab-48b0-a4f4-56dc9ed88592,2020-07-29T09:34:19.040000Z,-77.293876,-100.482228,3140.0,TJTJ,S,2020-07-29T09:34:20.667063Z,modelled
a6c626a9-9b6a-47aa-9111-c42bb51c6b7a,2020-07-29T10:57:39.825000Z,-77.294101,-100.481213,3150.0,TJTJ,S,2020-07-29T10:57:41.452063Z,modelled
17ad2106-1dc8-4247-ad6e-95316edb12ea,2020-07-29T12:07:46.100000Z,-77.294101,-100.481213,3150.0,DEEJ,P,2020-07-29T12:07:47.640947Z,modelled
17ad2106-1dc8-4247-ad6e-95316edb12ea,2020-07-29T12:07:46.100000Z,-77.294101,-100.481213,3150.0,TJTJ,S,2020-07-29T12:07:47.727063Z,modelled
70cf16ec-5ad0-4006-a87f-17107a001cb4,2020-07-29T13:13:00.060000Z,-77.2941,-100.482231,3140.0,TJTJ,S,2020-07-29T13:13:01.687063Z,modelled
dbb5dcf2-8e8b-4f0c-9912-ecc9437e7b62,2020-07-29T14:10:56.925000Z,-77.293877,-100.48121,3140.0,TJTJ,S,2020-07-29T14:10:58.552063Z,modelled
04ef8df6-df9c-4b93-bf0b-dfd5ce982c89,2020-07-29T15:30:25.975000Z,-77.2941,-100.482231,3140.0,TJTJ,S,2020-07-29T15:30:27.602063Z,modelled
41849787-dd05-43e2-b5de-dd8c2e2b97b1,2020-07-29T16:56:05.760000Z,-77.294101,-100.481213,3150.0,TJTJ,S,2020-07-29T16:56:07.387063Z,modelled
3ea0ba0c-9c73-4925-8895-56a22d1a6afa,2020-07-29T18:55:17.035000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-29T18:55:18.662063Z,modelled
2a0163d0-ef26-4e8a-89a5-d4d5c8b710fa,2020-07-29T22:28:59.930000Z,-77.293877,-100.48121,3140.0,TJTJ,S,2020-07-29T22:29:01.557063Z,modelled
6ce2777b-489c-47c4-a1fe-a4681d6b2998,2020-07-29T23:36:15.740000Z,-77.293877,-100.48121,3140.0,TJTJ,S,2020-07-29T23:36:17.367063Z,modelled
b83dd6b8-20d5-48d8-bba8-92e51b072a15,2020-07-30T00:54:45.720000Z,-77.294101,-100.481213,3140.0,TJTJ,S,2020-07-30T00:54:47.347063Z,modelled
bff2a0bd-1542-41b8-8b81-5d030a2f1e15,2020-07-08T16:43:10.595000Z,-76.557691,-103.452127,1860.0,FRST,P,2020-07-08T16:43:12.901576Z,modelled
bff2a0bd-1542-41b8-8b81-5d030a2f1e15,2020-07-08T16:43:10.595000Z,-76.557691,-103.452127,1860.0,WICH,S,2020-07-08T16:43:13.114650Z,modelled
f9165f33-b6de-4ad6-a0be-b606a5d8d78f,2020-07-08T17:19:46.035000Z,-76.557493,-103.453624,1870.0,WICH,P,2020-07-08T17:19:47.327296Z,modelled
f9a21d96-d38c-4b9d-91f5-bff597090574,2020-07-11T18:07:35.205000Z,-76.616539,-103.31936,1580.0,FRST,S,2020-07-11T18:07:36.772966Z,modelled
3fa3f47b-f2e1-4aa8-ad7b-92b5407e5d51,2020-07-13T01:07:59.540000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T01:08:00.550428Z,modelled
4847e69a-ef7a-4a60-b9f0-75b8b68ec486,2020-07-13T01:19:25.190000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T01:19:26.200428Z,modelled
8f686c3c-b693-4816-95b2-457729f3d124,2020-07-13T01:32:17.030000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-13T01:32:18.040428Z,modelled
86750c14-72dd-4c41-85d4-5533e49ca888,2020-07-13T01:46:03.935000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T01:46:04.945428Z,modelled
bf9fb451-a9b3-45cb-9d35-e382d77e9ea4,2020-07-13T01:58:51.175000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T01:58:52.185428Z,modelled
86827a7f-d597-469a-aefb-c8bf03be4544,2020-07-13T02:11:54.550000Z,-76.557503,-103.452855,1860.0,JULA,S,2020-07-13T02:11:55.560428Z,modelled
107698fd-9627-4d50-bf46-2e46dee3fc1b,2020-07-13T02:25:42.500000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-13T02:25:43.510428Z,modelled
107698fd-9627-4d50-bf46-2e46dee3fc1b,2020-07-13T02:25:42.500000Z,-76.557691,-103.452127,1840.0,DRSC,P,2020-07-13T02:25:43.971097Z,modelled
21a9ee96-5a15-4d75-868d-1404ef2c786d,2020-07-13T02:38:43.130000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T02:38:44.140428Z,modelled
7229f1f4-1692-40b4-a6fa-9d60f5cd6d36,2020-07-13T02:50:47.905000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T02:50:48.915428Z,modelled
07cf07cf-d5ca-466e-8331-ec0110b7c11e,2020-07-13T03:03:03.305000Z,-76.557493,-103.453624,1860.0,JULA,S,2020-07-13T03:03:04.315428Z,modelled
0d0f8653-5d12-4428-9888-7762d9bc85f5,2020-07-13T03:16:36.850000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-13T03:16:37.860428Z,modelled
97048962-95b0-4471-9916-4551cb5169bb,2020-07-13T03:28:39.140000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T03:28:40.150428Z,modelled
f8e55e90-4a53-47de-8919-aa956ef27490,2020-07-13T03:41:43.190000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-13T03:41:44.200428Z,modelled
7b908317-4de8-472f-a7de-c2865d55d545,2020-07-13T03:55:03.810000Z,-76.557851,-103.453707,1850.0,JULA,S,2020-07-13T03:55:04.820428Z,modelled
0979e532-c0fd-41d9-bac7-0988eefd13d3,2020-07-13T04:05:37.220000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T04:05:38.230428Z,modelled
9aa4a260-eb8d-43d5-bd58-3be671c2145f,2020-07-13T04:18:49.150000Z,-76.557503,-103.452855,1850.0,JULA,S,2020-07-13T04:18:50.160428Z,modelled
320fc596-6ae7-44cf-8fb8-23a18042ca8c,2020-07-13T04:30:48.625000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T04:30:49.635428Z,modelled
1b12a6c3-0a4c-445a-b239-7e4c79c70965,2020-07-13T04:43:59.335000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T04:44:00.345428Z,modelled
7e09eb5d-b0bc-49f6-9ec9-a48abf53b0f2,2020-07-13T04:55:48.115000Z,-76.557861,-103.452938,1850.0,JULA,S,2020-07-13T04:55:49.125428Z,modelled
82f8cb6f-1ab0-49c6-af8d-c638790cdcd7,2020-07-13T05:06:17.495000Z,-76.557672,-103.453665,1850.0,JULA,S,2020-07-13T05:06:18.505428Z,modelled
feff80ea-5579-4218-b8df-9904e33ad0d9,2020-07-13T05:18:09.060000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-13T05:18:10.070428Z,modelled
c17dceaa-2c0a-4908-98a2-b5c05a3cf19d,2020-07-13T05:30:52.490000Z,-76.557503,-103.452855,1860.0,JULA,S,2020-07-13T05:30:53.500428Z,modelled
e2f7b362-e2db-4aac-8699-7beb2f64a793,2020-07-13T05:45:19.660000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T05:45:20.670428Z,modelled
0ce366bb-d542-4504-966a-a84edf3a952a,2020-07-13T05:57:28.055000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T05:57:29.065428Z,modelled
8b765ece-3217-435b-9522-ae2b46290a04,2020-07-13T06:19:05.170000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-13T06:19:06.180428Z,modelled
cf74898e-c3d3-4c77-8f60-febee24f9816,2020-07-13T06:30:40.970000Z,-76.557672,-103.453665,1850.0,JULA,S,2020-07-13T06:30:41.980428Z,modelled
917fafd1-18b5-4ce0-a0a4-bbf4fdec0458,2020-07-13T06:41:07.430000Z,-76.557691,-103.452127,1860.0,JULA,S,2020-07-13T06:41:08.440428Z,modelled
22ea95da-5781-4a08-a966-c4dfd0d7409c,2020-07-13T06:51:59.515000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T06:52:00.525428Z,modelled
1f659f75-429b-47cd-aa9a-740fb3637a15,2020-07-13T07:04:04.760000Z,-76.557701,-103.451358,1840.0,JULA,S,2020-07-13T07:04:05.770428Z,modelled
a72f7bb0-c847-4520-98c8-3f927dd65b4a,2020-07-13T07:15:06.760000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T07:15:07.770428Z,modelled
42ec99e1-09bf-4bd2-a298-af989b448ebd,2020-07-13T08:00:38.185000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-13T08:00:39.195428Z,modelled
6fe9e534-6bf8-43fc-a031-77116bb2123a,2020-07-13T08:10:37.840000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-13T08:10:38.850428Z,modelled
c9e97638-5a5d-4591-b6da-04dbb1d26fd4,2020-07-13T08:46:05.605000Z,-76.557672,-103.453665,1850.0,JULA,S,2020-07-13T08:46:06.615428Z,modelled
f9872222-73df-4db0-8b0d-92c78964af27,2020-07-13T10:57:05.750000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T10:57:06.760428Z,modelled
0296ff09-71c5-4800-ab84-ffffed68216b,2020-07-13T11:51:24.180000Z,-76.557861,-103.452938,1840.0,JULA,S,2020-07-13T11:51:25.190428Z,modelled
76b224e6-a9e1-4c89-835d-239957228504,2020-07-13T12:10:34.215000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-13T12:10:35.225428Z,modelled
8765f203-6543-471a-8718-998f056c4109,2020-07-13T12:22:03.505000Z,-76.557861,-103.452938,1850.0,JULA,S,2020-07-13T12:22:04.515428Z,modelled
caa4c8da-7ffc-40ab-a9d0-9f6fa2c883b5,2020-07-13T12:33:33.640000Z,-76.557503,-103.452855,1850.0,JULA,S,2020-07-13T12:33:34.650428Z,modelled
9ee72272-1e2b-4133-b2af-d299f5e2ca63,2020-07-13T12:46:35.925000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T12:46:36.935428Z,modelled
1cede333-76d8-4d9a-b2b0-779381c85e67,2020-07-13T12:58:52.040000Z,-76.557861,-103.452938,1850.0,JULA,S,2020-07-13T12:58:53.050428Z,modelled
73e46c19-9c4e-4e34-ba40-8c1ba811debd,2020-07-13T13:45:25.130000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T13:45:26.140428Z,modelled
bfaf3485-cd4a-45f4-bf2c-d373e9f1e54a,2020-07-13T13:58:28.800000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T13:58:29.810428Z,modelled
948b1c64-2e0a-4978-9fe6-a1b3e13c05c4,2020-07-13T14:10:24.910000Z,-76.557701,-103.451358,1830.0,JULA,S,2020-07-13T14:10:25.920428Z,modelled
446e8874-9015-4182-9572-aa0d6a9f5e38,2020-07-13T14:21:33.845000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-13T14:21:34.855428Z,modelled
29a0bc43-9ed4-43af-829e-45635fab8bbb,2020-07-13T14:34:23.085000Z,-76.55788,-103.451399,1830.0,JULA,S,2020-07-13T14:34:24.095428Z,modelled
cb0ef1e5-bc98-41d1-9737-7ccf6c9ba28d,2020-07-13T15:36:14.815000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T15:36:15.825428Z,modelled
863713ef-ae18-48c1-b586-bfec7b50a31b,2020-07-13T15:49:54.170000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-13T15:49:55.180428Z,modelled
58587aac-ef3f-4e5b-a404-b545f057284c,2020-07-13T16:37:32.345000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-13T16:37:33.355428Z,modelled
e41941eb-b78d-41cd-acc7-0b8e92ff1096,2020-07-13T16:49:23.940000Z,-76.55787,-103.452168,1840.0,JULA,S,2020-07-13T16:49:24.950428Z,modelled
da9e2de2-21d0-40bc-8327-bb48d6c89cae,2020-07-13T17:02:41.170000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-13T17:02:42.180428Z,modelled
ed7b6a94-e383-43a0-b492-a94501937c63,2020-07-13T17:18:49.245000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-13T17:18:50.255428Z,modelled
bbfa88b2-757f-4f51-85d8-6670c582150d,2020-07-13T17:45:06.495000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-13T17:45:07.505428Z,modelled
e4019e9f-7c7a-417c-aafc-85a6d145bcbe,2020-07-13T21:16:53.375000Z,-76.557851,-103.453707,1850.0,JULA,S,2020-07-13T21:16:54.385428Z,modelled
5d5222d4-d441-4357-926c-753323f1572c,2020-07-13T21:31:24.905000Z,-76.558049,-103.45221,1830.0,JULA,S,2020-07-13T21:31:25.915428Z,modelled
d050e7aa-895c-4343-a52d-78d11599b75b,2020-07-13T23:51:22.630000Z,-76.557701,-103.451358,1830.0,JULA,S,2020-07-13T23:51:23.640428Z,modelled
5ea14e4f-9570-492a-9d7f-2724cf0935d7,2020-07-14T16:29:17.150000Z,-76.55787,-103.452168,1830.0,JULA,S,2020-07-14T16:29:18.160428Z,modelled
e995e5fa-a04b-4ffe-9693-c010653c2bf4,2020-07-14T16:52:59.475000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T16:53:00.485428Z,modelled
fb17f40f-f2c9-4e92-9583-b40f58f35572,2020-07-14T17:01:21.180000Z,-76.557513,-103.452086,1850.0,JULA,S,2020-07-14T17:01:22.190428Z,modelled
b212268f-555f-440e-8b9b-29fa3a9de957,2020-07-14T17:12:52.310000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T17:12:53.320428Z,modelled
62563971-9251-451b-95f2-655d4547f92f,2020-07-14T17:22:26.550000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T17:22:27.560428Z,modelled
f65dad4e-1991-4be5-8bf7-bd556806bd4d,2020-07-14T18:47:30.760000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T18:47:31.770428Z,modelled
dd67a714-4c4f-4ee7-b23f-a81cf2ff3cc7,2020-07-14T18:58:06.560000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T18:58:07.570428Z,modelled
2ce2dc9d-2dd8-40c0-91f7-d6a399fd559a,2020-07-14T19:25:42.670000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T19:25:43.680428Z,modelled
b942f7f1-9d9c-463b-a76a-75f66a3ea3c4,2020-07-14T19:54:55.005000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T19:54:56.015428Z,modelled
95233143-5227-429e-b99b-ba752f25e016,2020-07-14T20:05:36.565000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-14T20:05:37.575428Z,modelled
3d9dc98a-2b7a-4b5b-8c9d-4562186487ec,2020-07-14T20:15:23.470000Z,-76.557682,-103.452896,1860.0,JULA,S,2020-07-14T20:15:24.480428Z,modelled
b7e8c266-fbd1-480a-912f-92134a948f23,2020-07-14T20:24:30.720000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-14T20:24:31.730428Z,modelled
f67926c1-57fe-4a9c-a6fd-d9f92a190b43,2020-07-14T20:35:42.900000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T20:35:43.910428Z,modelled
2c38d652-ae51-471d-a894-133bc70a421d,2020-07-14T20:46:00.380000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T20:46:01.390428Z,modelled
7d740f98-57d3-4f78-97a5-ffc0b1ce0c61,2020-07-14T21:07:15.570000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T21:07:16.580428Z,modelled
373c8d08-29e7-4724-b98d-7e8b3f152037,2020-07-14T21:18:07.360000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-14T21:18:08.370428Z,modelled
2dde97e0-9a4b-4bf2-98d6-42f2e7af229b,2020-07-14T21:30:43.130000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T21:30:44.140428Z,modelled
8911a97a-42d0-4630-a8e5-3bc7d81f9b1e,2020-07-14T21:42:29.820000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T21:42:30.830428Z,modelled
674fcbd4-1295-473a-9052-9b8b102c6efe,2020-07-14T21:54:02.490000Z,-76.557701,-103.451358,1850.0,JULA,S,2020-07-14T21:54:03.500428Z,modelled
4d333528-8bf2-44ec-9a2a-8750f2c2279b,2020-07-14T22:07:02.590000Z,-76.55787,-103.452168,1840.0,JULA,S,2020-07-14T22:07:03.600428Z,modelled
fb98fca6-f915-4c3c-bb2e-81adcddc4002,2020-07-14T22:17:20.165000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T22:17:21.175428Z,modelled
1d58d28c-e490-41eb-8234-2bc1a79dfab5,2020-07-14T22:28:23.000000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T22:28:24.010428Z,modelled
28193005-074e-4a71-9648-c6e2bb7adece,2020-07-14T22:40:08.905000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T22:40:09.915428Z,modelled
3f6929ad-3329-439b-b8c4-37d78ad8858c,2020-07-14T22:51:13.355000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-14T22:51:14.365428Z,modelled
07acd0c1-0754-45dc-a4ae-5d71ebc15f0e,2020-07-14T23:01:21.035000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-14T23:01:22.045428Z,modelled
7a896f0b-3aee-4a8b-bb37-b4004580c06e,2020-07-14T23:13:25.480000Z,-76.557513,-103.452086,1850.0,JULA,S,2020-07-14T23:13:26.490428Z,modelled
7a896f0b-3aee-4a8b-bb37-b4004580c06e,2020-07-14T23:13:25.480000Z,-76.557513,-103.452086,1850.0,DRSC,P,2020-07-14T23:13:26.951097Z,modelled
593c30ad-debb-4a44-b0ed-7754a01b5e3a,2020-07-14T23:22:10.420000Z,-76.557513,-103.452086,1850.0,JULA,S,2020-07-14T23:22:11.430428Z,modelled
6c660cd1-23a4-4eba-ac11-0e301a66fe07,2020-07-14T23:33:50.925000Z,-76.557691,-103.452127,1860.0,JULA,S,2020-07-14T23:33:51.935428Z,modelled
f3cc09aa-130f-463b-8226-34c44495b8eb,2020-07-14T23:46:18.840000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-14T23:46:19.850428Z,modelled
b51956f7-36b5-450b-a300-2d23881d6ad9,2020-07-14T23:56:44.605000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-14T23:56:45.615428Z,modelled
d873b190-e156-437e-8e75-4c0832cc87aa,2020-07-15T00:07:12.975000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-15T00:07:13.985428Z,modelled
ae29f4d5-db3a-490a-926e-e58c24360247,2020-07-15T00:17:46.525000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-15T00:17:47.535428Z,modelled
4cdcd1ec-b7ed-40ab-b159-7524a39984ae,2020-07-15T00:28:25.785000Z,-76.557503,-103.452855,1850.0,JULA,S,2020-07-15T00:28:26.795428Z,modelled
7763614b-d978-44df-a7f8-5a76c2b656f5,2020-07-15T01:02:05.765000Z,-76.557691,-103.452127,1830.0,JULA,S,2020-07-15T01:02:06.775428Z,modelled
7df620b5-e255-436d-9a10-1ad2cdf4cc08,2020-07-15T01:29:09.040000Z,-76.557861,-103.452938,1840.0,JULA,S,2020-07-15T01:29:10.050428Z,modelled
d1c0be32-2320-4605-92bd-964f4cfa9638,2020-07-15T01:53:21.600000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-15T01:53:22.610428Z,modelled
1888a19d-2a27-4fd7-aa24-f94eff139ad9,2020-07-15T02:38:06.325000Z,-76.557701,-103.451358,1850.0,JULA,S,2020-07-15T02:38:07.335428Z,modelled
0fbfa751-412c-41a3-b990-2fa72758d4f7,2020-07-23T08:27:30.005000Z,-76.557682,-103.452896,1850.0,JULA,P,2020-07-23T08:27:30.523236Z,modelled
0fbfa751-412c-41a3-b990-2fa72758d4f7,2020-07-23T08:27:30.005000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-23T08:27:31.015428Z,modelled
0fbfa751-412c-41a3-b990-2fa72758d4f7,2020-07-23T08:27:30.005000Z,-76.557682,-103.452896,1850.0,OKGS,P,2020-07-23T08:27:33.105895Z,autopick
1e74a7a6-b5d4-4090-bf64-5ad7f1290ef7,2020-07-25T03:34:05.380000Z,-76.557861,-103.452938,1850.0,JULA,S,2020-07-25T03:34:06.390428Z,modelled
69d697f8-93f7-41ac-994a-3c5d76863a54,2020-07-25T05:50:26.835000Z,-76.557682,-103.452896,1840.0,JULA,S,2020-07-25T05:50:27.845428Z,modelled
bf60e6ea-73b1-48d4-8891-c53b1f7c5cc9,2020-07-25T07:24:16.315000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-25T07:24:17.325428Z,modelled
cc8cb452-f72f-4777-8ba5-32acffdc173f,2020-07-25T08:12:37.410000Z,-76.557691,-103.452127,1830.0,JULA,S,2020-07-25T08:12:38.420428Z,modelled
5b008032-6c76-4b95-9b88-75980274c7b0,2020-07-25T11:03:21.385000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-25T11:03:22.395428Z,modelled
66f850f9-af0f-40bc-b3f3-c91675e9ccbd,2020-07-25T14:22:05.505000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-25T14:22:06.515428Z,modelled
40843d02-efb0-4135-92a6-1e9fa7836ea9,2020-07-25T15:36:16.815000Z,-76.557672,-103.453665,1850.0,JULA,S,2020-07-25T15:36:17.825428Z,modelled
b16becb2-3888-4c8c-8bd6-aca40d2bcd70,2020-07-25T16:56:28.385000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-25T16:56:29.395428Z,modelled
58d8fbd1-26ca-45ae-8fc4-811503c565a9,2020-07-25T17:14:11.300000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-25T17:14:12.310428Z,modelled
eafa46d7-fbde-43d3-9ff1-da3f66c11044,2020-07-25T17:29:11.280000Z,-76.557682,-103.452896,1840.0,JULA,S,2020-07-25T17:29:12.290428Z,modelled
14e3c913-f00e-479b-a707-e4b3000b4fb2,2020-07-25T17:46:23.850000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-25T17:46:24.860428Z,modelled
6db53cd2-94f8-47b2-ba0d-ae115f965594,2020-07-25T18:38:07.870000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-25T18:38:08.880428Z,modelled
349f4b0f-000f-4b71-a029-647717f03042,2020-07-25T19:50:40.080000Z,-76.557513,-103.452086,1850.0,JULA,S,2020-07-25T19:50:41.090428Z,modelled
1c4e7450-be65-4eb3-8fc3-645baaae931f,2020-07-27T11:54:17.035000Z,-76.557861,-103.452938,1840.0,JULA,S,2020-07-27T11:54:18.045428Z,modelled
50b11cd8-8d8a-4d65-82af-fd5349a1f416,2020-07-27T12:25:21.610000Z,-76.557701,-103.451358,1840.0,JULA,S,2020-07-27T12:25:22.620428Z,modelled
9b2bd241-a0d7-4cc3-97a0-d7bb9499ff8f,2020-07-27T12:41:40.675000Z,-76.557503,-103.452855,1860.0,JULA,S,2020-07-27T12:41:41.685428Z,modelled
69dfba58-42a8-44bb-aa82-f8c890d458ea,2020-07-27T12:56:30.085000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-27T12:56:31.095428Z,modelled
76e8ee55-fab0-4150-b9b9-8ba713878a01,2020-07-28T17:11:20.680000Z,-76.557503,-103.452855,1850.0,JULA,P,2020-07-28T17:11:21.198236Z,modelled
bf5c5db5-1cb2-44b7-8dc5-1d72cf6c43b1,2020-07-28T17:43:14.040000Z,-76.557682,-103.452896,1860.0,JULA,P,2020-07-28T17:43:14.558236Z,modelled
bf5c5db5-1cb2-44b7-8dc5-1d72cf6c43b1,2020-07-28T17:43:14.040000Z,-76.557682,-103.452896,1860.0,JULA,S,2020-07-28T17:43:15.050428Z,modelled
eb91439f-645f-40f6-90e4-64508cc4cc15,2020-07-28T19:19:07.910000Z,-76.557503,-103.452855,1860.0,JULA,P,2020-07-28T19:19:08.428236Z,modelled
eb91439f-645f-40f6-90e4-64508cc4cc15,2020-07-28T19:19:07.910000Z,-76.557503,-103.452855,1860.0,JULA,S,2020-07-28T19:19:08.920428Z,modelled
f12ad731-16ca-45ac-821f-6a0c54fdece0,2020-07-28T19:35:07.565000Z,-76.557691,-103.452127,1840.0,JULA,P,2020-07-28T19:35:08.083236Z,modelled
f12ad731-16ca-45ac-821f-6a0c54fdece0,2020-07-28T19:35:07.565000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-28T19:35:08.575428Z,modelled
f50c6597-8293-459f-8013-5d92389fded2,2020-07-28T20:38:28.935000Z,-76.557691,-103.452127,1840.0,JULA,P,2020-07-28T20:38:29.453236Z,modelled
